OrderID,OrderDate,City,Region,Product,Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,PaymentMode
7061,2023-12-09,Jordanborough,South,Phone,Accessories,3,834,10,2251.8,1568.19,683.61,Cash
7062,2025-05-09,West Erica,North,Keyboard,Accessories,1,664,20,531.2,363.6,167.6,Cash
7063,2026-07-23,Port Michael,South,Monitor,Accessories,4,2643,0,10572.0,8373.43,2198.57,Card
7064,2023-08-26,West Jeffrey,South,Headphones,Electronics,4,433,0,1732.0,1080.46,651.54,Cash
7065,2024-04-12,Pamelaborough,South,Printer,Office,2,3049,15,5183.3,3538.98,1644.32,Cash
7066,2026-07-07,Port Raymond,South,Headphones,Accessories,5,2562,10,11529.0,8794.35,2734.65,UPI
7067,2024-06-21,Gonzalesmouth,East,Speaker,Accessories,4,2383,15,8102.2,4833.97,3268.23,Net Banking
7068,2025-10-18,Aliciaville,South,Printer,Office,3,3361,10,9074.7,5394.05,3680.65,Cash
7069,2024-12-17,West Kenneth,West,Tablet,Accessories,4,1753,20,5609.6,3121.41,2488.19,Cash
7070,2024-10-09,New Andreatown,North,Phone,Electronics,4,577,5,2192.6,1149.11,1043.49,Card
7071,2023-12-30,South Linda,West,Monitor,Electronics,1,2110,5,2004.5,1389.52,614.98,Cash
7072,2026-05-17,West Karenborough,South,Monitor,Accessories,2,703,10,1265.4,741.74,523.66,Cash
7073,2024-12-10,South Kenneth,South,Speaker,Accessories,4,2463,20,7881.6,5138.36,2743.24,Card
7074,2025-10-11,Jonesville,East,Keyboard,Electronics,5,1141,10,5134.5,2799.37,2335.13,Card
7075,2026-06-19,Jamesberg,North,Monitor,Electronics,3,2138,10,5772.6,3185.69,2586.91,Net Banking
7076,2025-04-21,North Todd,North,Tablet,Office,2,2447,15,4159.9,2604.07,1555.83,Card
7077,2023-11-07,Michaelton,West,Monitor,Accessories,3,3952,0,11856.0,9351.37,2504.63,UPI
7078,2026-01-28,Port Markbury,North,Laptop,Electronics,1,4569,0,4569.0,3195.28,1373.72,UPI
7079,2025-01-02,Lake Lindsayburgh,South,Speaker,Accessories,2,1570,0,3140.0,2244.23,895.77,Cash
7080,2024-09-27,East Kenneth,West,Speaker,Office,1,1565,0,1565.0,1186.35,378.65,Card
7081,2023-10-07,Guerreromouth,East,Phone,Accessories,2,1664,5,3161.6,2107.67,1053.93,Card
7082,2026-01-01,Lake Laurenborough,West,Headphones,Electronics,2,3452,5,6558.8,4514.9,2043.9,Cash
7083,2026-02-03,South Michaelport,North,Monitor,Office,3,2716,5,7740.6,5979.99,1760.61,UPI
7084,2023-12-06,South Katie,West,Camera,Office,3,2736,0,8208.0,6159.46,2048.54,Net Banking
7085,2024-02-12,New Jose,North,Phone,Office,4,4609,20,14748.8,10957.48,3791.32,Cash
7086,2025-02-11,Lake Brittanyview,East,Headphones,Electronics,5,922,5,4379.5,2424.42,1955.08,Card
7087,2025-02-16,Crystaltown,East,Tablet,Office,4,1657,10,5965.2,3618.49,2346.71,UPI
7088,2025-05-02,Saundersmouth,South,Phone,Electronics,2,1674,15,2845.8,2125.06,720.74,Cash
7089,2025-02-16,West Jennifer,South,Keyboard,Office,4,778,20,2489.6,1584.62,904.98,UPI
7090,2024-06-07,Lake Stacey,West,Printer,Office,3,2502,10,6755.4,4063.8,2691.6,Net Banking
7091,2025-07-24,Glennstad,South,Keyboard,Accessories,4,1424,15,4841.6,2430.38,2411.22,Net Banking
7092,2025-07-17,Loritown,West,Printer,Office,3,279,20,669.6,381.55,288.05,UPI
7093,2025-02-17,Billyfurt,West,Camera,Office,5,3156,0,15780.0,10170.38,5609.62,Net Banking
7094,2026-06-13,Maryland,North,Speaker,Office,5,4781,20,19124.0,12810.46,6313.54,UPI
7095,2025-07-17,Kristinstad,West,Mouse,Accessories,5,2478,20,9912.0,7840.49,2071.51,UPI
7096,2025-06-12,Carterstad,North,Laptop,Electronics,2,2020,0,4040.0,2745.53,1294.47,Cash
7097,2023-10-15,Kathrynmouth,East,Printer,Accessories,1,3067,10,2760.3,1473.79,1286.51,Card
7098,2024-03-13,Gibsonport,South,Camera,Electronics,4,1826,10,6573.6,3689.83,2883.77,Card
7099,2023-12-10,South Raymond,West,Printer,Accessories,5,4958,20,19832.0,12306.74,7525.26,Cash
7100,2025-09-09,North Shannonmouth,West,Headphones,Electronics,5,2300,5,10925.0,5690.61,5234.39,UPI
7101,2024-10-04,Port Tara,East,Camera,Electronics,4,3004,0,12016.0,7106.37,4909.63,Net Banking
7102,2024-01-01,South Gregorymouth,East,Monitor,Accessories,3,2477,5,7059.45,3695.28,3364.17,Net Banking
7103,2023-09-17,South Courtneyfurt,South,Camera,Accessories,1,470,5,446.5,314.38,132.12,Net Banking
7104,2023-11-06,West Rachel,East,Printer,Accessories,1,4664,20,3731.2,2973.42,757.78,Net Banking
7105,2026-07-18,East Christophermouth,East,Keyboard,Accessories,5,1648,10,7416.0,5638.35,1777.65,Card
7106,2026-06-12,South Scottton,East,Headphones,Office,2,917,10,1650.6,1106.25,544.35,UPI
7107,2024-11-23,East Danny,West,Headphones,Office,2,2931,20,4689.6,2954.32,1735.28,UPI
7108,2024-10-22,North Ryanberg,East,Laptop,Office,5,4295,0,21475.0,14290.9,7184.1,UPI
7109,2023-09-25,East Gerald,East,Laptop,Accessories,3,1116,10,3013.2,2180.19,833.01,UPI
7110,2025-09-10,Cantrelltown,South,Mouse,Accessories,5,2956,0,14780.0,10339.65,4440.35,Cash
7111,2023-12-28,Johnberg,East,Phone,Electronics,2,3389,5,6439.1,4733.25,1705.85,Card
7112,2025-06-30,East Abigailview,East,Keyboard,Office,4,2583,15,8782.2,4748.51,4033.69,Card
7113,2025-09-23,Lake Teresaview,West,Laptop,Accessories,3,2889,5,8233.65,5598.15,2635.5,Card
7114,2024-06-27,Port Rhonda,West,Mouse,Office,3,314,20,753.6,592.56,161.04,Cash
7115,2026-07-21,Brownhaven,West,Printer,Office,2,3109,5,5907.1,4600.03,1307.07,Cash
7116,2024-05-03,Jamesstad,South,Laptop,Office,2,3804,15,6466.8,4209.46,2257.34,UPI
7117,2026-05-30,South Paulashire,East,Tablet,Accessories,5,4596,0,22980.0,12630.7,10349.3,UPI
7118,2023-10-12,South Mark,West,Laptop,Electronics,3,1407,20,3376.8,1728.04,1648.76,UPI
7119,2023-08-30,West Joseph,West,Keyboard,Accessories,5,3934,20,15736.0,11200.57,4535.43,UPI
7120,2024-06-06,West Joanna,South,Keyboard,Electronics,3,734,0,2202.0,1410.94,791.06,Net Banking
7121,2025-02-27,Carrollberg,South,Camera,Office,1,1208,10,1087.2,835.61,251.59,Net Banking
7122,2025-01-06,Scottburgh,South,Camera,Accessories,1,4453,15,3785.05,1950.93,1834.12,Cash
7123,2025-01-15,Amandaland,South,Camera,Electronics,5,3874,5,18401.5,13444.01,4957.49,Net Banking
7124,2025-01-15,Paceside,South,Keyboard,Electronics,2,390,0,780.0,465.66,314.34,UPI
7125,2024-09-14,Loganbury,West,Mouse,Accessories,2,1626,10,2926.8,2298.48,628.32,Cash
7126,2024-01-04,Stephenhaven,North,Monitor,Electronics,1,1663,5,1579.85,823.08,756.77,Net Banking
7127,2024-05-07,Muellermouth,East,Headphones,Electronics,5,1957,20,7828.0,4596.63,3231.37,Net Banking
7128,2025-05-16,Avilaborough,South,Laptop,Office,4,1717,0,6868.0,4192.13,2675.87,UPI
7129,2023-10-22,Lake Arthur,North,Monitor,Accessories,2,2649,20,4238.4,2268.6,1969.8,Cash
7130,2025-01-27,North Carolyn,South,Tablet,Accessories,2,3206,15,5450.2,3536.32,1913.88,Net Banking
7131,2024-04-13,New Savannah,East,Monitor,Electronics,2,2792,0,5584.0,4043.19,1540.81,Card
7132,2026-06-18,Townsendbury,East,Keyboard,Accessories,5,1211,5,5752.25,3116.35,2635.9,Cash
7133,2025-01-03,West Aprilmouth,South,Mouse,Office,2,4979,15,8464.3,6167.72,2296.58,Net Banking
7134,2025-09-09,Robertburgh,South,Keyboard,Accessories,3,3689,15,9406.95,5593.23,3813.72,Card
7135,2026-05-20,Barnetthaven,West,Mouse,Electronics,1,4164,0,4164.0,3305.32,858.68,Net Banking
7136,2024-07-05,Shawnaton,North,Monitor,Accessories,3,823,5,2345.55,1310.89,1034.66,UPI
7137,2024-03-28,New Ashley,South,Laptop,Accessories,2,2624,10,4723.2,3750.16,973.04,Cash
7138,2024-12-04,South Lisamouth,West,Laptop,Electronics,1,976,15,829.6,463.79,365.81,Cash
7139,2025-10-22,Paigetown,North,Monitor,Electronics,5,1042,10,4689.0,2488.27,2200.73,Net Banking
7140,2025-11-04,Joneston,West,Mouse,Electronics,5,3351,5,15917.25,11879.68,4037.57,Net Banking
7141,2026-07-19,South Molly,West,Mouse,Office,2,707,5,1343.3,1038.86,304.44,Cash
7142,2024-03-16,Joanfort,West,Speaker,Accessories,3,1760,15,4488.0,2898.95,1589.05,Net Banking
7143,2023-08-22,Port Robert,South,Tablet,Office,3,3293,15,8397.15,5784.57,2612.58,Net Banking
7144,2024-09-20,South Jessica,South,Keyboard,Electronics,2,139,0,278.0,196.62,81.38,Net Banking
7145,2024-04-10,Hunterstad,North,Camera,Electronics,5,4695,20,18780.0,14737.8,4042.2,Card
7146,2026-06-02,Lake Kylie,West,Phone,Accessories,4,4064,0,16256.0,11068.84,5187.16,Cash
7147,2023-12-31,Kingview,East,Camera,Accessories,5,870,20,3480.0,2107.32,1372.68,Net Banking
7148,2026-01-13,Cantuburgh,East,Speaker,Accessories,1,3506,0,3506.0,2590.46,915.54,Card
7149,2024-08-03,Jonesberg,South,Headphones,Office,4,339,15,1152.6,754.53,398.07,Net Banking
7150,2024-04-17,Jorgemouth,North,Laptop,Office,5,2667,15,11334.75,5910.95,5423.8,Net Banking
7151,2024-03-17,East Joshua,South,Headphones,Office,4,672,10,2419.2,1655.95,763.25,Cash
7152,2025-05-22,North Bethany,East,Laptop,Accessories,4,4423,20,14153.6,7272.01,6881.59,UPI
7153,2026-07-03,Brucemouth,West,Phone,Electronics,2,549,5,1043.1,610.92,432.18,Card
7154,2024-05-25,North Gail,South,Keyboard,Office,1,1224,15,1040.4,586.55,453.85,Cash
7155,2024-04-28,Davismouth,South,Speaker,Office,5,2807,0,14035.0,9940.56,4094.44,Card
7156,2024-04-10,New Kelsey,North,Keyboard,Electronics,1,3906,5,3710.7,2019.18,1691.52,Cash
7157,2025-01-18,Rachelmouth,East,Phone,Electronics,5,1329,5,6312.75,3581.18,2731.57,UPI
7158,2024-03-21,Nathanburgh,West,Keyboard,Office,2,4872,15,8282.4,6037.29,2245.11,Net Banking
7159,2024-08-07,Weberfurt,West,Tablet,Accessories,5,1388,15,5899.0,3925.13,1973.87,Card
7160,2023-11-12,Tracytown,East,Headphones,Electronics,2,3307,0,6614.0,4566.6,2047.4,Net Banking
7161,2025-01-08,Valerieborough,East,Printer,Accessories,4,2795,0,11180.0,6611.6,4568.4,Cash
7162,2024-08-26,West Andrew,West,Headphones,Electronics,4,2318,5,8808.4,4466.66,4341.74,Net Banking
7163,2025-03-25,Valerieburgh,East,Speaker,Office,5,629,10,2830.5,1989.22,841.28,UPI
7164,2024-07-11,New Timothyborough,South,Speaker,Office,5,4243,15,18032.75,9780.37,8252.38,UPI
7165,2023-08-16,Cunninghammouth,East,Keyboard,Office,1,1807,0,1807.0,1315.06,491.94,Card
7166,2026-01-19,Port Jessicaport,North,Phone,Office,5,1080,10,4860.0,3739.91,1120.09,Net Banking
7167,2023-12-01,Bishopmouth,North,Monitor,Electronics,5,3460,5,16435.0,12619.56,3815.44,Net Banking
7168,2025-09-02,New Billtown,East,Mouse,Electronics,3,4781,10,12908.7,6658.81,6249.89,Card
7169,2025-06-28,North Gary,North,Headphones,Office,4,893,20,2857.6,1571.19,1286.41,Cash
7170,2024-03-13,Raymondtown,West,Speaker,Electronics,3,1013,15,2583.15,1358.58,1224.57,Net Banking
7171,2023-12-04,Lake Heatherberg,East,Phone,Office,2,2336,0,4672.0,3064.31,1607.69,Net Banking
7172,2025-05-08,East Kelseyhaven,South,Camera,Electronics,2,1187,5,2255.3,1469.96,785.34,Cash
7173,2025-10-06,Port Jennifer,West,Tablet,Electronics,4,2510,0,10040.0,5133.43,4906.57,Card
7174,2025-07-10,Lake Emily,East,Headphones,Accessories,4,2841,20,9091.2,5275.86,3815.34,Card
7175,2024-05-02,Lake Dawn,South,Monitor,Accessories,5,2966,0,14830.0,10985.21,3844.79,UPI
7176,2026-03-14,South Seth,East,Tablet,Accessories,1,3469,10,3122.1,2298.53,823.57,Cash
7177,2024-01-07,New Ethanmouth,North,Phone,Electronics,4,971,5,3689.8,2033.75,1656.05,Card
7178,2025-07-07,East Charlesburgh,East,Phone,Electronics,5,927,10,4171.5,2738.27,1433.23,Cash
7179,2024-08-15,Leetown,North,Phone,Accessories,5,765,0,3825.0,2861.07,963.93,Net Banking
7180,2025-06-09,Robersonbury,East,Keyboard,Accessories,1,1178,5,1119.1,816.69,302.41,Net Banking
7181,2026-07-09,Morganburgh,North,Mouse,Electronics,5,1435,20,5740.0,3889.74,1850.26,UPI
7182,2025-06-04,West Jordanport,North,Tablet,Accessories,2,2085,10,3753.0,2359.28,1393.72,Net Banking
7183,2024-03-23,Tamarastad,West,Printer,Office,4,501,5,1903.8,1210.62,693.18,Card
7184,2025-07-25,Schneidermouth,West,Printer,Office,4,4430,20,14176.0,9452.53,4723.47,Net Banking
7185,2025-06-03,North Erikaport,South,Printer,Electronics,1,4566,0,4566.0,3452.49,1113.51,Cash
7186,2023-12-27,Andreatown,North,Laptop,Office,4,3734,0,14936.0,9027.7,5908.3,Cash
7187,2025-05-06,Mariachester,North,Headphones,Office,4,2005,0,8020.0,6391.6,1628.4,Card
7188,2023-08-26,Lake Amandaport,East,Printer,Electronics,1,1865,0,1865.0,1326.56,538.44,Cash
7189,2023-09-04,Karashire,East,Mouse,Accessories,1,2564,5,2435.8,1233.18,1202.62,Net Banking
7190,2025-07-09,Lake Paulton,East,Speaker,Accessories,5,4922,10,22149.0,12049.17,10099.83,Card
7191,2023-08-15,Lake Kristen,North,Speaker,Accessories,3,4848,0,14544.0,10591.22,3952.78,Net Banking
7192,2024-09-13,New Wayne,North,Laptop,Accessories,5,1952,5,9272.0,5405.83,3866.17,UPI
7193,2024-08-19,Stephentown,South,Laptop,Electronics,5,3082,0,15410.0,10786.79,4623.21,UPI
7194,2025-03-13,North Julie,North,Tablet,Office,4,3286,15,11172.4,5822.61,5349.79,UPI
7195,2025-06-10,Perezton,West,Mouse,Office,4,3392,20,10854.4,7816.42,3037.98,Card
7196,2024-12-29,North Martinfort,East,Printer,Electronics,1,4377,15,3720.45,2001.39,1719.06,UPI
7197,2024-07-05,West Lisaborough,South,Keyboard,Accessories,5,3288,20,13152.0,8127.39,5024.61,Cash
7198,2025-04-29,Harrisontown,South,Mouse,Accessories,3,556,10,1501.2,917.18,584.02,Net Banking
7199,2025-05-05,North Brian,West,Keyboard,Office,2,779,5,1480.1,1086.63,393.47,Net Banking
7200,2023-08-26,East Krystalshire,North,Mouse,Office,2,309,20,494.4,258.23,236.17,Cash
7201,2024-12-07,Burtonhaven,North,Speaker,Electronics,1,4008,5,3807.6,2891.01,916.59,UPI
7202,2024-11-13,Port Mallory,West,Keyboard,Accessories,4,557,15,1893.8,1187.49,706.31,Card
7203,2024-01-16,Port Leslie,South,Monitor,Office,1,4569,10,4112.1,3026.53,1085.57,Cash
7204,2025-09-06,Clarktown,East,Camera,Electronics,1,2596,15,2206.6,1129.38,1077.22,Card
7205,2023-08-19,North Calvinview,West,Mouse,Electronics,4,2702,15,9186.8,7243.09,1943.71,Net Banking
7206,2026-04-25,Steeleborough,North,Monitor,Accessories,3,3336,15,8506.8,5324.22,3182.58,UPI
7207,2024-12-21,South Dylan,West,Laptop,Electronics,1,1073,5,1019.35,521.6,497.75,UPI
7208,2025-02-12,South Zachary,East,Speaker,Accessories,3,4412,20,10588.8,5903.56,4685.24,Net Banking
7209,2024-12-09,Alexstad,East,Headphones,Accessories,5,1621,15,6889.25,3821.65,3067.6,Net Banking
7210,2024-02-26,Port Brian,South,Keyboard,Accessories,4,740,10,2664.0,1354.6,1309.4,Cash
7211,2023-09-24,Port Susanside,West,Printer,Office,5,486,20,1944.0,1215.66,728.34,Card
7212,2025-10-23,New Meganchester,South,Headphones,Office,1,2171,5,2062.45,1204.63,857.82,Net Banking
7213,2024-06-10,Coltonport,North,Laptop,Electronics,5,3160,5,15010.0,8093.9,6916.1,Card
7214,2025-09-07,East Robertton,South,Laptop,Office,2,4875,20,7800.0,5222.66,2577.34,UPI
7215,2025-07-10,South Jeffery,West,Monitor,Office,3,160,0,480.0,275.61,204.39,Cash
7216,2023-12-27,Lake Jessica,North,Monitor,Accessories,5,230,0,1150.0,882.64,267.36,Cash
7217,2025-06-27,Port Brenda,West,Laptop,Office,1,1312,10,1180.8,749.84,430.96,UPI
7218,2023-09-06,Lake Charlesmouth,West,Speaker,Office,5,2761,20,11044.0,5708.55,5335.45,UPI
7219,2024-12-16,Lake Valerieborough,North,Speaker,Office,3,3302,5,9410.7,5820.32,3590.38,UPI
7220,2025-06-17,West Jasontown,East,Printer,Office,5,1680,20,6720.0,4206.67,2513.33,Card
7221,2024-03-03,North Angela,West,Phone,Accessories,4,1190,15,4046.0,2735.2,1310.8,Card
7222,2023-08-02,Port Stephen,West,Camera,Accessories,4,3746,15,12736.4,9751.49,2984.91,Card
7223,2026-07-07,South Brittanyfurt,South,Tablet,Office,5,3467,20,13868.0,9873.76,3994.24,UPI
7224,2023-09-08,New Danny,West,Printer,Office,3,2328,20,5587.2,3853.8,1733.4,UPI
7225,2026-07-20,East Jasonbury,South,Camera,Accessories,3,888,5,2530.8,1461.15,1069.65,UPI
7226,2024-05-31,Blanchardton,West,Monitor,Accessories,3,412,20,988.8,733.09,255.71,UPI
7227,2025-03-30,Danielhaven,North,Printer,Office,3,3622,5,10322.7,5983.59,4339.11,Net Banking
7228,2025-06-27,West Donna,North,Phone,Electronics,4,4331,20,13859.2,9905.01,3954.19,UPI
7229,2025-07-20,Savageport,West,Mouse,Office,5,1745,20,6980.0,4455.96,2524.04,UPI
7230,2023-10-23,South Rubenhaven,East,Speaker,Office,3,1478,0,4434.0,2351.66,2082.34,Cash
7231,2024-03-23,Paulfort,North,Mouse,Electronics,2,4622,5,8781.8,5828.91,2952.89,Cash
7232,2023-12-01,South Rebecca,West,Keyboard,Accessories,4,1549,10,5576.4,3582.43,1993.97,Net Banking
7233,2025-10-13,Whiteville,West,Keyboard,Electronics,2,1866,15,3172.2,2217.24,954.96,UPI
7234,2026-02-19,South Thomasside,East,Mouse,Accessories,5,4773,0,23865.0,13664.37,10200.63,Net Banking
7235,2025-03-06,East Maryborough,South,Phone,Office,5,2420,5,11495.0,9072.53,2422.47,UPI
7236,2024-08-19,Jensentown,West,Printer,Accessories,5,2736,10,12312.0,9695.63,2616.37,UPI
7237,2024-01-18,New Megan,West,Speaker,Electronics,4,3872,5,14713.6,7609.45,7104.15,UPI
7238,2026-01-12,Allisonbury,West,Phone,Accessories,5,4203,10,18913.5,11708.19,7205.31,UPI
7239,2025-12-26,West Christopher,North,Keyboard,Office,5,4804,10,21618.0,11574.94,10043.06,Cash
7240,2025-07-09,Jonesfurt,West,Headphones,Electronics,4,1435,10,5166.0,3330.68,1835.32,UPI
7241,2026-01-21,New Jamesmouth,East,Camera,Office,5,375,5,1781.25,1172.07,609.18,Cash
7242,2025-08-12,Lake Ashlee,East,Mouse,Accessories,3,290,0,870.0,644.88,225.12,UPI
7243,2024-09-01,Robertmouth,North,Monitor,Office,3,3593,15,9162.15,6449.93,2712.22,Net Banking
7244,2023-12-03,West Leeside,South,Laptop,Electronics,2,4170,10,7506.0,4729.84,2776.16,UPI
7245,2026-01-25,West Dawnhaven,South,Speaker,Office,4,2715,20,8688.0,5825.07,2862.93,UPI
7246,2023-10-29,Piercetown,South,Camera,Office,3,1688,15,4304.4,2189.96,2114.44,Net Banking
7247,2024-02-01,Daughertytown,South,Headphones,Office,1,3838,5,3646.1,1828.31,1817.79,Cash
7248,2025-06-03,Andrewside,West,Camera,Accessories,5,1683,5,7994.25,4542.56,3451.69,Net Banking
7249,2024-03-22,West Harold,West,Tablet,Office,4,3998,20,12793.6,9943.22,2850.38,Cash
7250,2025-01-30,Patrickchester,East,Printer,Accessories,2,1625,10,2925.0,1564.95,1360.05,Card
7251,2026-04-01,Shannonborough,North,Camera,Accessories,4,4700,20,15040.0,9813.41,5226.59,Cash
7252,2024-03-15,Lisaburgh,East,Camera,Office,4,2441,15,8299.4,6124.55,2174.85,Cash
7253,2025-11-26,West Stephanieland,South,Mouse,Electronics,4,2551,10,9183.6,4833.58,4350.02,Net Banking
7254,2025-01-13,Port Hunterside,South,Speaker,Office,5,2083,10,9373.5,5771.97,3601.53,Cash
7255,2025-09-11,Bethstad,West,Keyboard,Accessories,1,3364,10,3027.6,1644.95,1382.65,UPI
7256,2023-08-22,Lawrencechester,West,Keyboard,Accessories,1,4611,15,3919.35,2524.7,1394.65,UPI
7257,2023-10-16,Ramirezstad,West,Camera,Accessories,3,2431,20,5834.4,4496.48,1337.92,Net Banking
7258,2025-08-16,North Mitchellville,North,Laptop,Electronics,4,1712,20,5478.4,3471.84,2006.56,UPI
7259,2025-12-20,West Joseph,South,Camera,Accessories,5,4498,15,19116.5,14447.67,4668.83,Net Banking
7260,2025-09-24,Schmidtburgh,West,Camera,Office,1,3457,20,2765.6,1802.22,963.38,Cash
7261,2025-04-25,West Kristin,North,Monitor,Accessories,2,175,10,315.0,222.33,92.67,Cash
7262,2026-05-19,Michaelmouth,West,Keyboard,Accessories,4,1537,5,5840.6,4362.21,1478.39,Net Banking
7263,2026-04-21,Smithburgh,East,Phone,Accessories,3,858,20,2059.2,1475.15,584.05,Card
7264,2024-07-27,Wangmouth,North,Keyboard,Office,1,1186,0,1186.0,697.28,488.72,Card
7265,2025-09-07,South Raymondton,West,Printer,Accessories,5,4210,15,17892.5,12293.18,5599.32,Cash
7266,2024-01-18,Reidbury,North,Phone,Accessories,1,2176,15,1849.6,1389.86,459.74,UPI
7267,2025-07-15,Lake Kelseybury,West,Laptop,Electronics,3,4742,5,13514.7,9247.09,4267.61,Cash
7268,2025-01-26,Anthonyland,North,Headphones,Accessories,3,1451,5,4135.35,2548.61,1586.74,Net Banking
7269,2024-09-11,East Robertburgh,East,Camera,Office,3,2843,5,8102.55,5724.32,2378.23,Net Banking
7270,2024-09-04,Michellefurt,South,Headphones,Electronics,2,2698,0,5396.0,3312.16,2083.84,Card
7271,2024-06-23,Zacharymouth,North,Printer,Electronics,2,3893,0,7786.0,4085.8,3700.2,UPI
7272,2025-04-18,South Robertland,North,Laptop,Office,2,773,10,1391.4,946.47,444.93,Cash
7273,2024-05-21,Greggland,West,Keyboard,Accessories,4,2680,10,9648.0,5865.72,3782.28,Card
7274,2024-08-26,Lambton,North,Keyboard,Electronics,2,4690,5,8911.0,5067.39,3843.61,UPI
7275,2024-05-28,North Philipton,East,Speaker,Office,5,2074,15,8814.5,5439.15,3375.35,Card
7276,2026-03-09,North Michaela,East,Tablet,Office,3,4913,20,11791.2,8163.52,3627.68,Net Banking
7277,2024-03-27,Brandychester,West,Monitor,Office,2,1232,20,1971.2,1565.43,405.77,Cash
7278,2025-11-25,West Brittany,South,Camera,Electronics,3,3597,5,10251.45,6584.05,3667.4,Card
7279,2025-08-29,New Katherine,East,Monitor,Office,3,2548,15,6497.4,4904.21,1593.19,UPI
7280,2026-06-23,Sandovalshire,North,Speaker,Accessories,5,602,15,2558.5,1585.68,972.82,Net Banking
7281,2025-10-01,Millerton,South,Tablet,Accessories,5,1725,0,8625.0,6424.88,2200.12,Net Banking
7282,2025-02-03,North Carla,West,Headphones,Accessories,3,4212,20,10108.8,7850.5,2258.3,Cash
7283,2026-03-27,Jeffreyport,East,Headphones,Office,3,3285,5,9362.25,4911.74,4450.51,UPI
7284,2025-01-13,New Nicholas,South,Speaker,Electronics,5,1515,15,6438.75,3809.9,2628.85,UPI
7285,2024-05-30,Port Mary,North,Monitor,Office,1,1273,5,1209.35,618.48,590.87,UPI
7286,2024-10-27,Morganview,West,Printer,Accessories,2,4259,10,7666.2,4013.1,3653.1,UPI
7287,2026-03-26,Cuevasstad,East,Headphones,Electronics,3,2481,0,7443.0,5318.2,2124.8,Net Banking
7288,2023-12-25,Brendaland,West,Camera,Accessories,1,110,20,88.0,66.69,21.31,Cash
7289,2023-12-01,Josephview,South,Tablet,Electronics,1,541,0,541.0,303.88,237.12,Net Banking
7290,2024-04-23,East Tarachester,East,Keyboard,Electronics,2,2450,15,4165.0,2719.09,1445.91,Net Banking
7291,2026-06-25,Mollyton,East,Keyboard,Electronics,4,2201,20,7043.2,4175.72,2867.48,UPI
7292,2023-08-13,North Jimmyburgh,East,Mouse,Electronics,2,1249,5,2373.1,1887.36,485.74,Net Banking
7293,2023-09-18,Marissaberg,East,Printer,Accessories,4,4041,5,15355.8,7931.85,7423.95,Card
7294,2026-03-21,Annchester,West,Printer,Electronics,1,3563,10,3206.7,2336.45,870.25,Card
7295,2026-02-09,Geraldmouth,North,Headphones,Accessories,3,1787,0,5361.0,4146.52,1214.48,Cash
7296,2024-06-22,New Melanietown,South,Keyboard,Electronics,5,4210,20,16840.0,11045.52,5794.48,Net Banking
7297,2025-04-03,Anthonyhaven,East,Camera,Electronics,5,1078,10,4851.0,2587.14,2263.86,Net Banking
7298,2025-03-16,Lake Justinhaven,South,Mouse,Accessories,4,579,15,1968.6,1278.54,690.06,Cash
7299,2025-11-15,East Christopher,West,Phone,Electronics,3,3941,10,10640.7,7408.33,3232.37,Card
7300,2025-10-26,Brittanyton,West,Keyboard,Electronics,1,3162,15,2687.7,1989.23,698.47,UPI
7301,2025-01-21,Warefort,East,Monitor,Office,2,2545,5,4835.5,2979.45,1856.05,Net Banking
7302,2025-09-30,Port Susan,East,Monitor,Office,2,4784,10,8611.2,6802.16,1809.04,Card
7303,2024-02-06,Rachelchester,East,Printer,Office,1,202,20,161.6,81.51,80.09,Cash
7304,2023-09-16,Munozberg,South,Camera,Accessories,5,4001,5,19004.75,11657.59,7347.16,UPI
7305,2025-03-18,Shermanshire,West,Mouse,Electronics,2,4121,0,8242.0,5619.25,2622.75,UPI
7306,2024-12-24,Andrewton,West,Headphones,Office,1,1517,5,1441.15,958.28,482.87,UPI
7307,2025-05-05,South Joseph,East,Speaker,Accessories,4,2143,15,7286.2,5776.19,1510.01,UPI
7308,2025-01-26,Port Timothyfurt,North,Phone,Office,4,2663,20,8521.6,6076.95,2444.65,Net Banking
7309,2026-02-23,North Jason,South,Keyboard,Office,3,1907,5,5434.95,3280.79,2154.16,Cash
7310,2023-10-21,Leeside,North,Printer,Accessories,1,1510,0,1510.0,1158.04,351.96,UPI
7311,2025-09-02,Lake Veronicaburgh,South,Headphones,Electronics,1,133,0,133.0,87.95,45.05,UPI
7312,2025-09-09,Fisherborough,North,Printer,Office,3,2031,5,5788.35,4196.21,1592.14,Card
7313,2026-04-20,Lake Lisa,North,Printer,Office,5,3043,15,12932.75,10291.45,2641.3,UPI
7314,2025-01-03,West Tyroneport,West,Phone,Electronics,3,3578,15,9123.9,4755.97,4367.93,UPI
7315,2025-08-28,Monicafort,West,Monitor,Office,3,3951,20,9482.4,5257.09,4225.31,UPI
7316,2023-09-01,Zacharyshire,West,Tablet,Accessories,1,4090,5,3885.5,2604.52,1280.98,UPI
7317,2024-04-16,Lake Nataliemouth,East,Camera,Office,4,4318,20,13817.6,9518.61,4298.99,Net Banking
7318,2023-10-10,South Kristenville,South,Phone,Accessories,1,1597,15,1357.45,1064.84,292.61,UPI
7319,2024-09-01,South Veronica,East,Monitor,Electronics,2,2953,0,5906.0,3225.38,2680.62,Net Banking
